iso_code,date,country_name,total_doses,at_least_one_dose,fully_vaccinated,persons_booster_add_dose,date_accessed,date_week,is_latest_week_reported,manual_adjustment,is_data_error,to_remove,to_remove_1st,to_remove_2nd
AFG,2022-04-05,Afghanistan,5874881.0,5190149.0,4534761.0,0.0,2022-08-19,2022-04-08,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-07,Afghanistan,5901239.0,5213621.0,4559767.0,0.0,2022-08-19,2022-04-08,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-10,Afghanistan,5911286.0,5221861.0,4567846.0,0.0,2022-08-19,2022-04-15,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-11,Afghanistan,5911974.0,5222451.0,4568484.0,0.0,2022-08-19,2022-04-15,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-12,Afghanistan,5913075.0,5223445.0,4569534.0,0.0,2022-08-19,2022-04-15,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-13,Afghanistan,5914156.0,5224426.0,4570610.0,0.0,2022-08-19,2022-04-15,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-14,Afghanistan,5940400.0,5246981.0,4595506.0,0.0,2022-08-19,2022-04-15,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-17,Afghanistan,5948336.0,5253393.0,4602638.0,0.0,2022-08-19,2022-04-22,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-18,Afghanistan,5948889.0,5253929.0,4603187.0,0.0,2022-08-19,2022-04-22,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-19,Afghanistan,5949860.0,5254877.0,4604157.0,0.0,2022-08-19,2022-04-22,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-20,Afghanistan,5952618.0,5257243.0,4606788.0,0.0,2022-08-19,2022-04-22,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-21,Afghanistan,5983205.0,5284329.0,4634437.0,0.0,2022-08-19,2022-04-22,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-24,Afghanistan,5985756.0,5286657.0,4636946.0,0.0,2022-08-19,2022-04-29,1,1,0.0,0.0,0.0,0.0
AFG,2022-04-27,Afghanistan,5986139.0,5287027.0,4637327.0,0.0,2022-08-19,2022-04-29,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-03,Afghanistan,6014224.0,5311984.0,4661803.0,0.0,2022-08-19,2022-05-06,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-05,Afghanistan,6021468.0,5318484.0,4668999.0,0.0,2022-08-19,2022-05-06,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-08,Afghanistan,6023425.0,5320381.0,4670950.0,0.0,2022-08-19,2022-05-13,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-09,Afghanistan,6027591.0,5324251.0,4674129.0,0.0,2022-08-19,2022-05-13,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-10,Afghanistan,6029737.0,5326298.0,4676224.0,0.0,2022-08-19,2022-05-13,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-11,Afghanistan,6031279.0,5327572.0,4677611.0,0.0,2022-08-19,2022-05-13,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-12,Afghanistan,6060424.0,5354459.0,4705028.0,0.0,2022-08-19,2022-05-13,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-15,Afghanistan,6066579.0,5359930.0,4710456.0,0.0,2022-08-19,2022-05-20,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-16,Afghanistan,6068086.0,5361386.0,4711917.0,0.0,2022-08-19,2022-05-20,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-17,Afghanistan,6069692.0,5362985.0,4713468.0,0.0,2022-08-19,2022-05-20,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-18,Afghanistan,6071966.0,5365194.0,4715709.0,0.0,2022-08-19,2022-05-20,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-19,Afghanistan,6099018.0,5390008.0,4742761.0,0.0,2022-08-19,2022-05-20,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-22,Afghanistan,6117130.0,5406098.0,4757093.0,0.0,2022-08-19,2022-05-27,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-23,Afghanistan,6118557.0,5407462.0,4758426.0,0.0,2022-08-19,2022-05-27,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-24,Afghanistan,6119772.0,5408644.0,4759536.0,0.0,2022-08-19,2022-05-27,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-25,Afghanistan,6122924.0,5411609.0,4762494.0,0.0,2022-08-19,2022-05-27,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-26,Afghanistan,6154244.0,5441477.0,4792236.0,0.0,2022-08-19,2022-05-27,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-29,Afghanistan,6168585.0,5453893.0,4804909.0,0.0,2022-08-19,2022-06-03,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-30,Afghanistan,6169781.0,5455058.0,4806061.0,0.0,2022-08-19,2022-06-03,1,1,0.0,0.0,0.0,0.0
AFG,2022-05-31,Afghanistan,6170059.0,5455336.0,4806339.0,0.0,2022-08-19,2022-06-03,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-01,Afghanistan,6171652.0,5456919.0,4807917.0,0.0,2022-08-19,2022-06-03,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-02,Afghanistan,6216113.0,5498864.0,4851612.0,0.0,2022-08-19,2022-06-03,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-05,Afghanistan,6229147.0,5510745.0,4862187.0,0.0,2022-08-19,2022-06-10,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-06,Afghanistan,6231563.0,5513044.0,4864597.0,0.0,2022-08-19,2022-06-10,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-07,Afghanistan,6232002.0,5513482.0,4865036.0,0.0,2022-08-19,2022-06-10,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-08,Afghanistan,6235135.0,5516573.0,4867670.0,0.0,2022-08-19,2022-06-10,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-09,Afghanistan,6274387.0,5553857.0,4906375.0,0.0,2022-08-19,2022-06-10,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-12,Afghanistan,6291154.0,5569166.0,4920314.0,0.0,2022-08-19,2022-06-17,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-13,Afghanistan,6292694.0,5570704.0,4921348.0,0.0,2022-08-19,2022-06-17,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-14,Afghanistan,6294146.0,5572104.0,4922009.0,0.0,2022-08-19,2022-06-17,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-15,Afghanistan,6295222.0,5573175.0,4923085.0,0.0,2022-08-19,2022-06-17,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-16,Afghanistan,6323741.0,5599787.0,4951246.0,0.0,2022-08-19,2022-06-17,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-19,Afghanistan,6355463.0,5629055.0,4979463.0,0.0,2022-08-19,2022-06-24,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-20,Afghanistan,6355931.0,5629522.0,4979930.0,0.0,2022-08-19,2022-06-24,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-22,Afghanistan,6358030.0,5631591.0,4982015.0,0.0,2022-08-19,2022-06-24,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-23,Afghanistan,6386702.0,5658926.0,5009777.0,0.0,2022-08-19,2022-06-24,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-26,Afghanistan,6407777.0,5677685.0,5028583.0,0.0,2022-08-19,2022-07-01,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-27,Afghanistan,6408475.0,5678365.0,5029272.0,0.0,2022-08-19,2022-07-01,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-28,Afghanistan,6409853.0,5679728.0,5030649.0,0.0,2022-08-19,2022-07-01,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-29,Afghanistan,6412255.0,5681808.0,5032606.0,0.0,2022-08-19,2022-07-01,1,1,0.0,0.0,0.0,0.0
AFG,2022-06-30,Afghanistan,6445359.0,5713284.0,5064430.0,0.0,2022-08-19,2022-07-01,1,1,0.0,0.0,0.0,0.0
AFG,2022-07-03,Afghanistan,6459750.0,5726499.0,5077219.0,0.0,2022-08-19,2022-07-08,1,1,0.0,0.0,0.0,0.0
AFG,2022-07-04,Afghanistan,6462155.0,5728680.0,5079339.0,0.0,2022-08-19,2022-07-08,1,1,0.0,0.0,0.0,0.0
AFG,2022-07-05,Afghanistan,6462189.0,5728712.0,5079373.0,0.0,2022-08-19,2022-07-08,1,1,0.0,0.0,0.0,0.0
AFG,2022-07-06,Afghanistan,6462647.0,5729139.0,5079828.0,0.0,2022-08-19,2022-07-08,1,1,0.0,0.0,0.0,0.0
AFG,2022-07-10,Afghanistan,6491111.0,5755294.0,5105618.0,0.0,2022-08-19,2022-07-15,1,1,0.0,0.0,0.0,0.0
AFG,2022-07-17,Afghanistan,6706843.0,5969406.0,5309804.0,0.0,2022-08-19,2022-07-22,1,1,0.0,0.0,0.0,0.0
AFG,2022-07-19,Afghanistan,7885045.0,7139453.0,6422705.0,0.0,2022-08-19,2022-07-22,1,1,0.0,0.0,0.0,0.0
AFG,2022-07-27,Afghanistan,8040605.0,7294709.0,6571487.0,0.0,2022-08-19,2022-07-29,1,1,0.0,0.0,0.0,0.0
AFG,2022-08-02,Afghanistan,9160112.0,8407934.0,7637028.0,0.0,2022-08-19,2022-08-05,1,1,0.0,0.0,0.0,0.0
AFG,2022-08-07,Afghanistan,9822860.0,9066437.0,8272846.0,0.0,2022-08-19,2022-08-12,1,1,0.0,0.0,0.0,0.0
AFG,2022-08-09,Afghanistan,11017315.0,10255962.0,9420354.0,0.0,2022-08-19,2022-08-12,1,1,0.0,0.0,0.0,0.0
AFG,2022-08-15,Afghanistan,11216694.0,10454698.0,9613976.0,0.0,2022-08-19,2022-08-19,1,1,0.0,0.0,0.0,0.0
AGO,2021-03-18,Angola,26996.0,0.0,0.0,0.0,2022-08-19,2021-03-19,1,1,0.0,0.0,0.0,0.0
AGO,2021-03-24,Angola,70612.0,0.0,0.0,0.0,2022-08-19,2021-03-26,1,1,0.0,0.0,0.0,0.0
AGO,2021-03-26,Angola,111230.0,0.0,0.0,0.0,2022-08-19,2021-03-26,1,1,0.0,0.0,0.0,0.0
AGO,2021-04-05,Angola,165870.0,0.0,0.0,0.0,2022-08-19,2021-04-09,1,1,0.0,0.0,0.0,0.0
AGO,2021-04-12,Angola,165870.0,165870.0,0.0,0.0,2022-08-19,2021-04-16,1,1,0.0,0.0,0.0,0.0
AGO,2021-04-14,Angola,165870.0,165870.0,0.0,0.0,2022-08-19,2021-04-16,1,1,0.0,0.0,0.0,0.0
AGO,2021-04-19,Angola,351729.0,351729.0,0.0,0.0,2022-08-19,2021-04-23,1,1,0.0,0.0,0.0,0.0
AGO,2021-04-21,Angola,351729.0,351729.0,0.0,0.0,2022-08-19,2021-04-23,1,1,0.0,0.0,0.0,0.0
AGO,2021-04-26,Angola,443263.0,443263.0,0.0,0.0,2022-08-19,2021-04-30,1,1,0.0,0.0,0.0,0.0
AGO,2021-04-27,Angola,443263.0,443263.0,0.0,0.0,2022-08-19,2021-04-30,1,1,0.0,0.0,0.0,0.0
AGO,2021-04-28,Angola,443263.0,443263.0,0.0,0.0,2022-08-19,2021-04-30,1,1,0.0,0.0,0.0,0.0
AGO,2021-05-03,Angola,513918.0,513918.0,0.0,0.0,2022-08-19,2021-05-07,1,1,0.0,0.0,0.0,0.0
AGO,2021-05-05,Angola,513918.0,513918.0,0.0,0.0,2022-08-19,2021-05-07,1,1,0.0,0.0,0.0,0.0
AGO,2021-05-10,Angola,513918.0,513918.0,0.0,0.0,2022-08-19,2021-05-14,1,1,0.0,0.0,0.0,0.0
AGO,2021-05-12,Angola,626572.0,586377.0,40190.0,0.0,2022-08-19,2021-05-14,1,1,0.0,0.0,0.0,0.0
AGO,2021-05-14,Angola,642072.0,586377.0,50828.0,0.0,2022-08-19,2021-05-14,1,1,0.0,0.0,0.0,0.0
AGO,2021-05-18,Angola,681502.0,606287.0,75215.0,0.0,2022-08-19,2021-05-21,1,1,0.0,0.0,0.0,0.0
AGO,2021-05-21,Angola,757535.0,630984.0,126551.0,0.0,2022-08-19,2021-05-21,1,1,0.0,0.0,0.0,0.0
AGO,2021-05-24,Angola,757535.0,630984.0,126551.0,0.0,2022-08-19,2021-05-28,1,1,0.0,0.0,0.0,0.0
AGO,2021-05-26,Angola,859979.0,663049.0,196845.0,0.0,2022-08-19,2021-05-28,1,1,0.0,0.0,0.0,0.0
AGO,2021-05-31,Angola,909215.0,679034.0,230181.0,0.0,2022-08-19,2021-06-04,1,1,0.0,0.0,0.0,0.0
AGO,2021-06-08,Angola,1115919.0,740289.0,375629.0,0.0,2022-08-19,2021-06-11,1,1,0.0,0.0,0.0,0.0
AGO,2021-06-10,Angola,1222630.0,774926.0,447704.0,0.0,2022-08-19,2021-06-11,1,1,0.0,0.0,0.0,0.0
AGO,2021-06-14,Angola,1222630.0,774926.0,447704.0,0.0,2022-08-19,2021-06-18,1,1,0.0,0.0,0.0,0.0
AGO,2021-06-15,Angola,1314375.0,822109.0,492266.0,0.0,2022-08-19,2021-06-18,1,1,0.0,0.0,0.0,0.0
AGO,2021-06-17,Angola,1314375.0,822109.0,492266.0,0.0,2022-08-19,2021-06-18,1,1,0.0,0.0,0.0,0.0
AGO,2021-06-20,Angola,1380174.0,866381.0,513793.0,0.0,2022-08-19,2021-06-25,1,1,0.0,0.0,0.0,0.0
AGO,2021-06-24,Angola,1432699.0,909119.0,523580.0,0.0,2022-08-19,2021-06-25,1,1,0.0,0.0,0.0,0.0
AGO,2021-06-28,Angola,1488292.0,943301.0,544991.0,0.0,2022-08-19,2021-07-02,1,1,0.0,0.0,0.0,0.0
AGO,2021-07-05,Angola,1513460.0,951772.0,561688.0,0.0,2022-08-19,2021-07-09,1,1,0.0,0.0,0.0,0.0
AGO,2021-07-12,Angola,1558201.0,958373.0,599828.0,0.0,2022-08-19,2021-07-16,1,1,0.0,0.0,0.0,0.0
AGO,2021-07-13,Angola,1558201.0,958373.0,599828.0,0.0,2022-08-19,2021-07-16,1,1,0.0,0.0,0.0,0.0
AGO,2021-07-19,Angola,1592537.0,958373.0,634164.0,0.0,2022-08-19,2021-07-23,1,1,0.0,0.0,0.0,0.0
AGO,2021-07-24,Angola,1592537.0,958373.0,634164.0,0.0,2022-08-19,2021-07-30,1,1,0.0,0.0,0.0,0.0
AGO,2021-07-26,Angola,1592537.0,958373.0,634164.0,0.0,2022-08-19,2021-07-30,1,1,0.0,0.0,0.0,0.0
AGO,2021-08-03,Angola,1680059.0,969946.0,710113.0,0.0,2022-08-19,2021-08-06,1,1,0.0,0.0,0.0,0.0
AGO,2021-08-09,Angola,1695588.0,972978.0,722610.0,0.0,2022-08-19,2021-08-13,1,1,0.0,0.0,0.0,0.0
AGO,2021-08-16,Angola,1727488.0,1000191.0,727297.0,0.0,2022-08-19,2021-08-20,1,1,0.0,0.0,0.0,0.0
AGO,2021-08-20,Angola,1754073.0,,728311.0,0.0,2022-08-19,2021-08-20,1,1,0.0,0.0,0.0,0.0
AGO,2021-08-23,Angola,1869933.0,,844721.0,0.0,2022-08-19,2021-08-27,1,1,0.0,0.0,0.0,0.0
AGO,2021-09-01,Angola,2086325.0,1165755.0,920570.0,0.0,2022-08-19,2021-09-03,1,1,0.0,0.0,0.0,0.0
AGO,2021-09-11,Angola,2469333.0,1510880.0,958453.0,0.0,2022-08-19,2021-09-17,1,1,0.0,0.0,0.0,0.0
AGO,2021-09-14,Angola,2619858.0,1651811.0,968047.0,0.0,2022-08-19,2021-09-17,1,1,0.0,0.0,0.0,0.0
AGO,2021-09-19,Angola,2820134.0,1836547.0,983587.0,0.0,2022-08-19,2021-09-24,1,1,0.0,0.0,0.0,0.0
AGO,2021-09-26,Angola,3134137.0,2127405.0,1006732.0,0.0,2022-08-19,2021-10-01,1,1,0.0,0.0,0.0,0.0
AGO,2021-10-05,Angola,3672835.0,2552567.0,1120268.0,0.0,2022-08-19,2021-10-08,1,1,0.0,0.0,0.0,0.0
AGO,2021-10-08,Angola,4074677.0,2863708.0,1210969.0,0.0,2022-08-19,2021-10-08,1,1,0.0,0.0,0.0,0.0
AGO,2021-10-11,Angola,4336710.0,3067722.0,1268988.0,0.0,2022-08-19,2021-10-15,1,1,0.0,0.0,0.0,0.0
AGO,2021-10-18,Angola,5224697.0,3787300.0,1437397.0,0.0,2022-08-19,2021-10-22,1,1,0.0,0.0,0.0,0.0
AGO,2021-10-20,Angola,5661085.0,4126328.0,1534757.0,0.0,2022-08-19,2021-10-22,1,1,0.0,0.0,0.0,0.0
AGO,2021-10-24,Angola,5940208.0,,1604661.0,0.0,2022-08-19,2021-10-29,1,1,0.0,0.0,0.0,0.0
AGO,2021-10-26,Angola,6164219.0,,1665947.0,0.0,2022-08-19,2021-10-29,1,1,0.0,0.0,0.0,0.0
AGO,2021-11-02,Angola,6647925.0,4846094.0,1801831.0,0.0,2022-08-19,2021-11-05,1,1,0.0,0.0,0.0,0.0
AGO,2021-11-07,Angola,7246966.0,5269623.0,1977343.0,0.0,2022-08-19,2021-11-12,1,1,0.0,0.0,0.0,0.0
AGO,2021-11-11,Angola,7806481.0,5802574.0,2003907.0,0.0,2022-08-19,2021-11-12,1,1,0.0,0.0,0.0,0.0
AGO,2021-11-17,Angola,8306720.0,5893078.0,2413642.0,0.0,2022-08-19,2021-11-19,1,1,0.0,0.0,0.0,0.0
AGO,2021-11-21,Angola,8798259.0,6145451.0,2652808.0,0.0,2022-08-19,2021-11-26,1,1,0.0,0.0,0.0,0.0
AGO,2021-11-22,Angola,8935015.0,6217200.0,2717815.0,0.0,2022-08-19,2021-11-26,1,1,0.0,0.0,0.0,0.0
AGO,2021-11-30,Angola,9671307.0,6571016.0,3100291.0,0.0,2022-08-19,2021-12-03,1,1,0.0,0.0,0.0,0.0
AGO,2021-12-06,Angola,10018061.0,6737721.0,3280340.0,0.0,2022-08-19,2021-12-10,1,1,0.0,0.0,0.0,0.0
AGO,2021-12-21,Angola,11482915.0,7453030.0,4029885.0,0.0,2022-08-19,2021-12-24,1,1,0.0,0.0,0.0,0.0
AGO,2021-12-31,Angola,11482915.0,7759725.0,4029885.0,0.0,2022-08-19,2021-12-31,1,1,0.0,0.0,0.0,0.0
AGO,2022-01-08,Angola,12099891.0,8176125.0,4174988.0,0.0,2022-08-19,2022-01-14,1,1,0.0,0.0,0.0,0.0
AGO,2022-01-14,Angola,12690132.0,8298224.0,4308880.0,0.0,2022-08-19,2022-01-14,1,1,0.0,0.0,0.0,0.0
AGO,2022-01-23,Angola,13944656.0,9287396.0,4540048.0,0.0,2022-08-19,2022-01-28,1,1,0.0,0.0,0.0,0.0
AGO,2022-01-28,Angola,14588435.0,9713546.0,4731866.0,143023.0,2022-08-19,2022-01-28,1,1,0.0,0.0,0.0,0.0
AGO,2022-02-02,Angola,15039557.0,9999633.0,4880035.0,159889.0,2022-08-19,2022-02-04,1,1,0.0,0.0,0.0,0.0
AGO,2022-02-09,Angola,15505389.0,10241793.0,5088239.0,175357.0,2022-08-19,2022-02-11,1,1,0.0,0.0,0.0,0.0
AGO,2022-02-15,Angola,15902065.0,10427400.0,5278086.0,196579.0,2022-08-19,2022-02-18,1,1,0.0,0.0,0.0,0.0
AGO,2022-02-22,Angola,16259606.0,10591264.0,5448403.0,219939.0,2022-08-19,2022-02-25,1,1,0.0,0.0,0.0,0.0
AGO,2022-03-02,Angola,16633167.0,10780927.0,5609044.0,243196.0,2022-08-19,2022-03-04,1,1,0.0,0.0,0.0,0.0
AGO,2022-03-08,Angola,16850195.0,10895481.0,5699666.0,255048.0,2022-08-19,2022-03-11,1,1,0.0,0.0,0.0,0.0
AGO,2022-03-17,Angola,17262044.0,11085468.0,5888639.0,287937.0,2022-08-19,2022-03-18,1,1,0.0,0.0,0.0,0.0
AGO,2022-03-25,Angola,17535411.0,11235059.0,5993792.0,306560.0,2022-08-19,2022-03-25,1,1,0.0,0.0,0.0,0.0
AGO,2022-05-01,Angola,17896626.0,12059919.0,6327907.0,369899.0,2022-08-19,2022-05-06,1,1,1.0,0.0,0.0,0.0
AGO,2022-05-08,Angola,17896626.0,12059919.0,6327907.0,369899.0,2022-08-19,2022-05-13,1,1,0.0,0.0,0.0,0.0
AGO,2022-05-15,Angola,18431807.0,12059919.0,6327907.0,369899.0,2022-08-19,2022-05-20,1,1,0.0,0.0,0.0,0.0
AGO,2022-05-22,Angola,18431807.0,12337467.0,6555241.0,431381.0,2022-08-19,2022-05-27,1,1,0.0,0.0,0.0,0.0
AGO,2022-05-29,Angola,18956333.0,12386998.0,6593739.0,444914.0,2022-08-19,2022-06-03,1,1,0.0,0.0,0.0,0.0
AGO,2022-06-05,Angola,18974107.0,12700926.0,6811268.0,512820.0,2022-08-19,2022-06-10,1,1,0.0,0.0,0.0,0.0
AGO,2022-06-12,Angola,19191139.0,12831277.0,6921106.0,557332.0,2022-08-19,2022-06-17,1,1,0.0,0.0,0.0,0.0
AGO,2022-06-19,Angola,19565024.0,12831277.0,7060684.0,681695.0,2022-08-19,2022-06-24,1,1,0.0,0.0,0.0,0.0
AGO,2022-06-26,Angola,20397115.0,13153694.0,7127231.0,737233.0,2022-08-19,2022-07-01,1,1,0.0,0.0,0.0,0.0
AGO,2022-07-03,Angola,20701915.0,13275026.0,7226565.0,808939.0,2022-08-19,2022-07-08,1,1,0.0,0.0,0.0,0.0
AGO,2022-07-17,Angola,21099865.0,13507932.0,7393934.0,906537.0,2022-08-19,2022-07-22,1,1,0.0,0.0,0.0,0.0
AGO,2022-07-24,Angola,21323036.0,13639803.0,7478983.0,944797.0,2022-08-19,2022-07-29,1,1,0.0,0.0,0.0,0.0
AGO,2022-07-31,Angola,21623361.0,13825712.0,7587204.0,991283.0,2022-08-19,2022-08-05,1,1,0.0,0.0,0.0,0.0
AGO,2022-08-07,Angola,21623361.0,13908654.0,7638251.0,1027838.0,2022-08-19,2022-08-12,1,1,0.0,0.0,0.0,0.0
AGO,2022-08-14,Angola,21991698.0,14037784.0,7713554.0,1066507.0,2022-08-19,2022-08-19,1,1,0.0,0.0,0.0,0.0
AIA,2021-02-12,Anguilla,200.0,200.0,0.0,0.0,2022-08-19,2021-02-12,0,1,0.0,0.0,0.0,0.0
AIA,2021-02-19,Anguilla,2179.0,2179.0,0.0,0.0,2022-08-19,2021-02-19,0,1,0.0,0.0,0.0,0.0
AIA,2021-02-26,Anguilla,3522.0,3522.0,0.0,0.0,2022-08-19,2021-02-26,0,1,0.0,0.0,0.0,0.0
AIA,2021-03-05,Anguilla,4264.0,4264.0,0.0,0.0,2022-08-19,2021-03-05,0,1,0.0,0.0,0.0,0.0
AIA,2021-03-12,Anguilla,4843.0,4843.0,0.0,0.0,2022-08-19,2021-03-12,0,1,0.0,0.0,0.0,0.0
AIA,2021-03-19,Anguilla,5247.0,5247.0,0.0,0.0,2022-08-19,2021-03-19,0,1,0.0,0.0,0.0,0.0
AIA,2021-03-26,Anguilla,5510.0,5499.0,11.0,0.0,2022-08-19,2021-03-26,0,1,0.0,0.0,0.0,0.0
AIA,2021-04-01,Anguilla,5644.0,5629.0,15.0,0.0,2022-08-19,2021-04-02,0,1,0.0,0.0,0.0,0.0
AIA,2021-04-09,Anguilla,5796.0,5751.0,45.0,0.0,2022-08-19,2021-04-09,0,1,0.0,0.0,0.0,0.0
AIA,2021-04-16,Anguilla,6160.0,5970.0,190.0,0.0,2022-08-19,2021-04-16,0,1,0.0,0.0,0.0,0.0
AIA,2021-04-30,Anguilla,8925.0,6742.0,2183.0,0.0,2022-08-19,2021-04-30,0,1,0.0,0.0,0.0,0.0
AIA,2021-05-07,Anguilla,10180.0,7188.0,2992.0,0.0,2022-08-19,2021-05-07,0,1,0.0,0.0,0.0,0.0
AIA,2021-05-14,Anguilla,12795.0,8508.0,4287.0,0.0,2022-08-19,2021-05-14,0,1,0.0,0.0,0.0,0.0
AIA,2021-05-21,Anguilla,13855.0,8892.0,4963.0,0.0,2022-08-19,2021-05-21,0,1,0.0,0.0,0.0,0.0
AIA,2021-05-28,Anguilla,14443.0,9004.0,5439.0,0.0,2022-08-19,2021-05-28,0,1,0.0,0.0,0.0,0.0
AIA,2021-06-04,Anguilla,14557.0,9044.0,5513.0,0.0,2022-08-19,2021-06-04,0,1,0.0,0.0,0.0,0.0
AIA,2021-06-11,Anguilla,14937.0,9119.0,5818.0,0.0,2022-08-19,2021-06-11,0,1,0.0,0.0,0.0,0.0
AIA,2021-06-18,Anguilla,15198.0,9183.0,6015.0,0.0,2022-08-19,2021-06-18,0,1,0.0,0.0,0.0,0.0
AIA,2021-06-25,Anguilla,15789.0,9264.0,6525.0,0.0,2022-08-19,2021-06-25,0,1,0.0,0.0,0.0,0.0
AIA,2021-07-02,Anguilla,16460.0,9300.0,7160.0,0.0,2022-08-19,2021-07-02,0,1,0.0,0.0,0.0,0.0
AIA,2021-07-09,Anguilla,16951.0,9321.0,7630.0,0.0,2022-08-19,2021-07-09,0,1,0.0,0.0,0.0,0.0
AIA,2021-07-16,Anguilla,17807.0,9362.0,8445.0,0.0,2022-08-19,2021-07-16,0,1,0.0,0.0,0.0,0.0
AIA,2021-07-23,Anguilla,18001.0,9398.0,8603.0,0.0,2022-08-19,2021-07-23,0,1,0.0,0.0,0.0,0.0
AIA,2021-07-30,Anguilla,18193.0,9428.0,8765.0,0.0,2022-08-19,2021-07-30,0,1,0.0,0.0,0.0,0.0
AIA,2021-08-06,Anguilla,18457.0,9492.0,8965.0,0.0,2022-08-19,2021-08-06,0,1,0.0,0.0,0.0,0.0
AIA,2021-08-09,Anguilla,18457.0,9492.0,8965.0,0.0,2022-08-19,2021-08-13,0,1,0.0,0.0,0.0,0.0
AIA,2021-08-13,Anguilla,18457.0,9492.0,8965.0,0.0,2022-08-19,2021-08-13,0,1,0.0,0.0,0.0,0.0
AIA,2021-08-20,Anguilla,18458.0,9493.0,8965.0,0.0,2022-08-19,2021-08-20,0,1,0.0,0.0,0.0,0.0
AIA,2021-08-27,Anguilla,18458.0,9493.0,8965.0,0.0,2022-08-19,2021-08-27,0,1,0.0,0.0,0.0,0.0
AIA,2021-09-03,Anguilla,18471.0,9493.0,8978.0,0.0,2022-08-19,2021-09-03,0,1,0.0,0.0,0.0,0.0
AIA,2021-09-10,Anguilla,18481.0,9493.0,8988.0,0.0,2022-08-19,2021-09-10,0,1,0.0,0.0,0.0,0.0
AIA,2021-09-17,Anguilla,18565.0,9498.0,9067.0,0.0,2022-08-19,2021-09-17,0,1,0.0,0.0,0.0,0.0
AIA,2021-09-24,Anguilla,18584.0,9498.0,9086.0,0.0,2022-08-19,2021-09-24,0,1,0.0,0.0,0.0,0.0
AIA,2021-10-01,Anguilla,18704.0,9548.0,9156.0,0.0,2022-08-19,2021-10-01,0,1,0.0,0.0,0.0,0.0
AIA,2021-10-08,Anguilla,18704.0,9548.0,9156.0,0.0,2022-08-19,2021-10-08,0,1,0.0,0.0,0.0,0.0
AIA,2021-10-15,Anguilla,18705.0,9548.0,9157.0,0.0,2022-08-19,2021-10-15,0,1,0.0,0.0,0.0,0.0
AIA,2021-10-22,Anguilla,18705.0,9548.0,9157.0,0.0,2022-08-19,2021-10-22,0,1,0.0,0.0,0.0,0.0
AIA,2021-10-29,Anguilla,18705.0,9548.0,9157.0,0.0,2022-08-19,2021-10-29,0,1,0.0,0.0,0.0,0.0
AIA,2021-11-05,Anguilla,18706.0,9548.0,9158.0,0.0,2022-08-19,2021-11-05,0,1,0.0,0.0,0.0,0.0
