ID_NUMBER,COUNTRY,YEAR,CONTRACTYEAR,VACCINECODE,PRESENTATION,DOSAGENUMBER,SWITCH_VACCINE,SWITCH_WHEN,MANUFACTURER,COMMERCIALNAME,PROCUR_NUMBER,PROCUR_AUTHORITY,PROCUR_MECHANISM,CONTRACTLENGTH,OTHER_REGISTERED,PRICE_PER_DOSE,CURRENCY,VAT,VATPERCENT,FINALCOMMENT,COUNTRYSOURCE,INCOTERM,FUNDINGSOURCE,GVT_FINANCED,LEG_COMMENT,LEG_CREATEDBY,LEG_MODIFIEDBY,LEG_DATESTAMP,SOURCE
,BFA,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer,14400.000000000,NATIONAL_AUTHORITY,UNICEF_SD,FIVEPLUS_YEAR,NON,6.750000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,SDN,2024,2024,COVID19,VIAL,5.000000000,-4444,-4444,JVC,-4444,230160.000000000,OTHER,UNICEF_SD,ONE_YEAR,-4444,7.500000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,ARM,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Comirnati Omikron,2880.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,SINGLE_DELIVERY,-2222,8583.410000000,AMD,NO,0.000000000,-4444,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,CYM,2024,2024,COVID19,VIAL,5.000000000,-4444,-4444,PFIZER,Comirnaty Omicron (XBB.1.5.30/dose),2880.000000000,NATIONAL_AUTHORITY,DONATION,-2222,-4444,-4444.000000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,ECU,2024,2024,COVID19,VIAL,5.000000000,,,MOD,Spikevax,250200.000000000,NATIONAL_AUTHORITY,PAHO_RF,-4444,,13.000000000,USD,NO,,Población renuente ,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,AUS,2024,2023,COVID19,-4444,1.000000000,-2222,-2222,ASTRAZENACA,AstraZeneca - Vaxzevria,-2222.000000000,NATIONAL_AUTHORITY,OTHER,-2222,-2222,-2222.000000000,AUD,YES,10.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,AUS,2024,2023,COVID19,-4444,1.000000000,-2222,-2222,MOD,Moderna - Spikevax,-2222.000000000,NATIONAL_AUTHORITY,OTHER,-2222,-2222,-2222.000000000,AUD,YES,10.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,AUS,2024,2023,COVID19,-4444,1.000000000,-2222,-2222,NOV,Novavax-NUVAXOVID,-2222.000000000,NATIONAL_AUTHORITY,OTHER,-2222,-2222,-2222.000000000,AUD,YES,10.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,AUS,2024,2023,COVID19,-4444,1.000000000,-2222,-2222,PFIZER,Pfizer BioNTech - Comirnaty,-2222.000000000,NATIONAL_AUTHORITY,OTHER,-2222,-2222,-2222.000000000,AUD,YES,10.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CAF,2024,2024,COVID19,VIAL,20.000000000,-4444,-4444,BIOLOGICAL,corbevax,583200.000000000,NATIONAL_AUTHORITY,UNICEF_SD,SINGLE_DELIVERY,-4444,-2222.000000000,-2222,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,KOR,2024,2024,COVID19,VIAL,1.000000000,-4444,,MOD,SPIKEVAX JN,2000000.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,-4444.000000000,KRW,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,KOR,2024,2024,COVID19,VIAL,5.000000000,-4444,,NOV,"Novavax COVID-19 Vaccine, Adjuvanted(2024-2025 Formula)",319900.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,-4444.000000000,KRW,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,KOR,2024,2024,COVID19,VIAL,6.000000000,-4444,,PFIZER,Comirnaty JN.1 Injection(Bretovameran)(SARS-CoV-2 mRNA vaccine),5230560.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,-4444.000000000,KRW,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BRN,2024,2021,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Comirnaty Omicron XBB.1.5,5760.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,FIVEPLUS_YEAR,-4444,40.050000000,BND,-2222,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,KEN,2024,2023,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech-Comirnaty,10002240.000000000,THIRD_PARTY,UNICEF_SD,TWO_YEAR,-2222,6.750000000,-2222,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,COL,2024,2024,COVID19,-4444,10.000000000,OTHER,-4444,PFIZER,Pfizer BioNTech - Comirnaty,200.000000000,NATIONAL_AUTHORITY,PAHO_RF,-2222,-4444,13.000000000,USD,NO,-4444.000000000,Convenio Marco 275 de 2011. OPS,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,ETH,2024,2023,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,-2222,1656000.000000000,NATIONAL_AUTHORITY,UNICEF_SD,-2222,-2222,6.750000000,USD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,JPN,2024,2024,COVID19,PREFILLED_SERYNGE,1.000000000,,,TAKEDA,NUVAXOVID - JN 1 variant,11849428.000000000,SUBNATIONAL_AUTHORITIES,SELF_PROCUREMENT,SINGLE_DELIVERY,,,,,,"Only one manufacturer is chosen in D section under this form, but multiple manufacturer supplies in Japan.  ",NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,WSM,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Pfizer BioNTech - Comirnaty,8640.000000000,NATIONAL_AUTHORITY,COVAX,SINGLE_DELIVERY,NO,6.750000000,-4444,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CAN,2024,2020,COVID19,VIAL,5.000000000,-4444,,MOD,Spikevax KP.2,-2222.000000000,NATIONAL_AUTHORITY,OTHER,FOUR_YEAR,,-2222.000000000,CAD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,CAN,2024,2020,COVID19,VIAL,6.000000000,-4444,,PFIZER,Comirnaty,-2222.000000000,NATIONAL_AUTHORITY,OTHER,FOUR_YEAR,,-2222.000000000,USD,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PYF,2024,2024,COVID19,VIAL,7.000000000,,,PFIZER,"VACCIN C-19 COMIRNATY JN.1 INJ 10µG DISPERSION 0,3 ML/DOSE",60.000000000,OTHER,OTHER,SINGLE_DELIVERY,,-2222.000000000,XPF,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PYF,2024,2024,COVID19,VIAL,3.000000000,,,PFIZER,"VACCIN C-19 COMIRNATY JN.1 INJ 3µG DISPERSION 0,3 ML/DOSE ",30.000000000,OTHER,OTHER,SINGLE_DELIVERY,,-2222.000000000,XPF,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PYF,2024,2024,COVID19,VIAL,6.000000000,,,PFIZER,"VACCIN C-19 COMIRNATY JN.1 INJ 30µG DISPERSION 0,3 ML/DOSE ",6000.000000000,OTHER,OTHER,SINGLE_DELIVERY,,-2222.000000000,XPF,,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,NPL,2024,2024,COVID19,VIAL,6.000000000,-4444,,PFIZER,COMIRNATY XBB 1.5 - Adult (Grey Cap),1601280.000000000,SERVICE_PROVIDERS,UNICEF_SD,ONE_YEAR,,6.750000000,USD,NO,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BLR,2024,2024,COVID19,AMPOULE,1.000000000,-4444,-4444,SPBNIIVS,"Вакцина субъединичная рекомбинантная для профилактики инфекции, вызванной коронавирусом SARS-CoV-2 (Конвасэл)",100540.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,"БелКовидВак, Спутник Лайт",710.000000000,RUB,NO,,,NOT_COLLECTED,CIP,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,EST,2024,2023,COVID19,VIAL,6.000000000,,,PFIZER,COMIRNATY COMIRNATY JN.1,102240.000000000,NATIONAL_AUTHORITY,OTHER,-2222,,-2222.000000000,,NO,,,NOT_COLLECTED,DDP,,-9999.000000000,,,,,EJRF
,NPL,2024,2024,COVID19,VIAL,10.000000000,-4444,,OTHER,,672200.000000000,SERVICE_PROVIDERS,UNICEF_SD,ONE_YEAR,,6.750000000,USD,NO,-4444.000000000,COMIRNATY-XBB 1.5 pediartic (Orange Cap),NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PAN,2024,2023,COVID19,-4444,1.000000000,-4444,-4444,ASTRAZENACA,AstraZeneca - Vaxzevria,-4444.000000000,NATIONAL_AUTHORITY,COVAX,SINGLE_DELIVERY,no,15.000000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PAN,2024,2023,COVID19,-4444,1.000000000,-4444,-4444,ASTRAZENACA,AstraZeneca - Vaxzevria,-4444.000000000,-4444,SELF_PROCUREMENT,SINGLE_DELIVERY,si,15.000000000,USD,NO,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PAN,2024,2023,COVID19,-4444,1.000000000,,,PFIZER,,,,COVAX,SINGLE_DELIVERY,si,15.000000000,USD,NO,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PAN,2024,2023,COVID19,-4444,1.000000000,,,PFIZER,AstraZeneca - Vaxzevria,,,DONATION,SINGLE_DELIVERY,si,15.000000000,USD,NO,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PAN,2024,2023,COVID19,-4444,1.000000000,,,PFIZER,Pfizer BioNTech - Comirnaty,,,SELF_PROCUREMENT,SINGLE_DELIVERY,si,15.000000000,USD,NO,-4444.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GNB,2024,2023,COVID19,VIAL,5.000000000,-4444,,JVC,Janssen - Ad26.COV 2-S,0.000000000,NATIONAL_AUTHORITY,UNICEF_SD,FIVE_YEAR,-4444,7.500000000,USD,YES,20.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,HKG,2024,2024,COVID19,VIAL,6.000000000,-2222,-2222,SF,Comirnaty JN.1 30mcg/dose,109440.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,"Yes, Spikevax JN.1",-2222.000000000,-2222,NO,,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,RUS,2024,2024,COVID19,AMPOULE,1.000000000,-4444,-4444,NR,"Гам-КОВИД-Вак-Д, Конвасэл",-2222.000000000,SUBNATIONAL_AUTHORITIES,SELF_PROCUREMENT,ONE_YEAR,-4444,-2222.000000000,RUB,YES,10.000000000,,NOT_COLLECTED,DDP,SUBNATIONAL_AUTHORITIES,-9999.000000000,,,,,EJRF
,KGZ,2024,2023,COVID19,VIAL,6.000000000,,,PFIZER,Comirnaty,20160.000000000,NATIONAL_AUTHORITY,UNICEF_SD,SINGLE_DELIVERY,,6.750000000,USD,NO,,,NOT_COLLECTED,FCA,DONOR,-9999.000000000,,,,,EJRF
,GRD,2024,2024,COVID19,-4444,6.000000000,-4444,-4444,PFIZER,Pfizer,5760.000000000,NATIONAL_AUTHORITY,PAHO_RF,ONE_YEAR,-4444,6.750000000,USD,YES,2.500000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,BMU,2024,2024,COVID19,VIAL,6.000000000,-2222,-2222,PFIZER,COVID ,8040.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,SINGLE_DELIVERY,no,18.000000000,USD,NO,-4444.000000000,-2222,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GUM,2024,2024,COVID19,PREFILLED_SERYNGE,1.000000000,-4444,,PFIZER,Comirnaty,900.000000000,OTHER,OTHER,ONE_YEAR,,99.710000000,USD,YES,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GUM,2024,2024,COVID19,TWO_VIAL_SET,3.000000000,-4444,,PFIZER,6m-4y Pfizer Bio-NTech COVID-19,510.000000000,OTHER,OTHER,ONE_YEAR,,48.880000000,USD,YES,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GUM,2024,2024,COVID19,VIAL,1.000000000,,,MOD,6m-11y 2023-2024 Formula,850.000000000,OTHER,OTHER,ONE_YEAR,,85.910000000,USD,YES,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,GUM,2024,2024,COVID19,VIAL,1.000000000,,,PFIZER,5y-11y 2023-2024 Pfizer Bio-NTech COVID-19,450.000000000,OTHER,OTHER,ONE_YEAR,,65.450000000,USD,YES,-2222.000000000,,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,JPN,2024,2024,COVID19,VIAL,2.000000000,,,DAIICHI,,-2222.000000000,SUBNATIONAL_AUTHORITIES,SELF_PROCUREMENT,SINGLE_DELIVERY,,,,,,Numbers of procurement by each manufacturer is not available. Total numbers procured of this vaccine is filled in 5.1.1.26.,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,MNE,2024,2021,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Comirnaty Omicron XBB.1.5,2880.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,-2222,,15.200000000,EUR,YES,0.000000000,,NOT_COLLECTED,,HEALTH_INSURANCE_AGENCY,-9999.000000000,,,,,EJRF
,MNE,2024,2024,COVID19,AMPOULE,6.000000000,,,PFIZER,COMIRNATY® Omicron XBB.1.5,400.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,15.200000000,EUR,YES,0.000000000,,NOT_COLLECTED,,HEALTH_INSURANCE_AGENCY,-9999.000000000,,,,,EJRF
,JPN,2024,2024,COVID19,PREFILLED_SERYNGE,1.000000000,,,PFIZER,,-2222.000000000,SUBNATIONAL_AUTHORITIES,SELF_PROCUREMENT,SINGLE_DELIVERY,,,,,,Numbers of procurement by each manufacturer is not available. Total numbers procured of this vaccine is filled in 5.1.1.26,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,JPN,2024,2024,COVID19,PREFILLED_SERYNGE,1.000000000,,,MOD,,-2222.000000000,SUBNATIONAL_AUTHORITIES,SELF_PROCUREMENT,SINGLE_DELIVERY,,,,,,Numbers of procurement by each manufacturer is not available. Total numbers procured of this vaccine is filled in 5.1.1.26,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,AND,2024,2024,COVID19,VIAL,10.000000000,,,PFIZER,Cominarty,2880.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,,-2222.000000000,-2222,-2222,-2222.000000000,,NOT_COLLECTED,ND,CENTRAL_GOVERNMENT,-9999.000000000,,,,,EJRF
,ZMB,2024,2024,COVID19,VIAL,6.000000000,-4444,-4444,PFIZER,Comirnaty XBB.1.5.,699840.000000000,NATIONAL_AUTHORITY,UNICEF_SD,ONE_YEAR,-4444,6.750000000,USD,-4444,-4444.000000000,-4444,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PRY,2024,2024,COVID19,VIAL,5.000000000,-2222,-2222,MOD,Spikevax TM XBB.1.5 0.1 mg/mL,500000.000000000,NATIONAL_AUTHORITY,SELF_PROCUREMENT,ONE_YEAR,-4444,25.000000000,USD,NO,-2222.000000000,Vacuna Contra Covid-19,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
,PER,2024,2024,COVID19,VIAL,5.000000000,-2222,,MOD,,200000.000000000,NATIONAL_AUTHORITY,PAHO_RF,ONE_YEAR,no,20.000000000,USD,NO,,DE LA VACUNA MPOX (VIRUELA DEL MONO) No se adquirio la vacuna en el 2024,NOT_COLLECTED,NOT_COLLECTED,-9999,-9999.000000000,,,,,EJRF
