COUNTRY,YEAR,REVISION_YEAR,COVERAGE_CATEGORY,VACCINECODE,TIMELYDOSES,AGEGROUP,TARGETDEFINITION,TARGETNUMBER,DOSES,PERCENTAGE,TARGETDEFINITION_CMT,TARGETNUMBER_CMT,DOSES_CMT,PERCENTAGE_CMT,LEG_SOURCECOMMENT,LEG_COMMENT,LEG_CREATEDBY,LEG_MODIFIEDBY,LEG_DATESTAMP,SOURCE
GRC,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
GRC,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
GRC,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
GRC,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
GTM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,1699.000000000,-2222.000000000,,,,,,,,,,EJRF
GTM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,2090.000000000,-2222.000000000,,,,,,,,,,EJRF
GTM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,11146.000000000,-2222.000000000,,,,,,,,,,EJRF
GTM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-4444.000000000,,,,,,,,,,EJRF
GTM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
GTM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,7586153.000000000,12097.000000000,0.159461587,,,,,,,,,,EJRF
GTM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,7266854.000000000,6664.000000000,0.091704058,,,,,,,,,,EJRF
GTM,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GIN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GIN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GIN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GIN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GIN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GIN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GIN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
GIN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
HND,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,548937.000000000,83460.000000000,15.203930506,,,,,,,,,,EJRF
HND,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,1185.000000000,-2222.000000000,,,,,,,,,,EJRF
HND,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,77000.000000000,11281.000000000,14.650649351,,,,,,,,,,EJRF
HND,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,1724.000000000,-2222.000000000,,,,,,,,,,EJRF
HND,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
HND,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
HND,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
HND,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
IDN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,3023762.000000000,3077.000000000,0.101760654,,,,,,,,,,EJRF
IDN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,4867979.000000000,,,,,,,,,,,,EJRF
IDN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,1499959.000000000,4425.000000000,0.295008064,,,,,,,,,,EJRF
IDN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,,,,,,,,,,,EJRF
IDN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,41815968.000000000,7543.000000000,0.018038564,,,,,,,,,,EJRF
IDN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,1366.000000000,,,,,,,,,,,EJRF
IDN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,1903.000000000,,,,,,,,,,,EJRF
IDN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,32424268.000000000,41.000000000,0.000126448,,,,,,,,,,EJRF
IRL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
IRL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
IRL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
IRL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
IRL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
IRL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
LVA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
LVA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
LVA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
LVA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
LVA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
LVA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
LSO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
LSO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
LSO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
LSO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
LSO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
LSO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
LSO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
LSO,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
LUX,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
LUX,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
LUX,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
LUX,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
LUX,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
LUX,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
MLI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
MLI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
MLI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
MLI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
MLI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
MLI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
MLI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
MLI,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
MUS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
MUS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
MUS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
MUS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
MUS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
MUS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
MUS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
MUS,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
MNG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
MNG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
MNG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
MNG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
MNG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
MNG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MNG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MNG,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MSR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
MSR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
MSR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
MSR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,0.000000000,,,,,,,,,,,EJRF
MSR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
MSR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
MSR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
MSR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,0.000000000,0.000000000,0.000000000,,,,,,,,,,EJRF
MMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
MMR,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,1775207.000000000,-2222.000000000,,,,,,,,,,EJRF
NZL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NZL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NZL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NZL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NZL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,900405.000000000,334583.000000000,37.159167264,,,,,,,,,,EJRF
NZL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NZL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NZL,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NER,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-4444.000000000,-4444.000000000,,,,,,,,,,,EJRF
NER,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,,,,,,,,,,,EJRF
NER,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,,,,,,,,,,,EJRF
NER,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
NER,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
NER,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
NER,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,-2222.000000000,,,,,,,,,,,EJRF
NER,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NGA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,118819142.000000000,87018.000000000,0.073235674,,,,,,,,,,EJRF
NGA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,59432197.000000000,47284.000000000,0.079559569,,,,,,,,,,EJRF
NGA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,59386945.000000000,39734.000000000,0.066906961,,,,,,,,,,EJRF
NGA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,23515663.000000000,26863.000000000,0.114234500,,,,,,,,,,EJRF
NGA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,2275032.000000000,867.000000000,0.038109354,,,,,,,,,,EJRF
NGA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,93780475.000000000,59288.000000000,0.063219983,,,,,,,,,,EJRF
NGA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
NGA,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
OMN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
OMN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
OMN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
OMN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
OMN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
OMN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
OMN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
OMN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
PRY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,-2222.000000000,53884.000000000,-2222.000000000,,,,,,,,,,EJRF
PRY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,30505.000000000,-2222.000000000,,,,,,,,,,EJRF
PRY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-2222.000000000,1881.000000000,-4444.000000000,,,,,,,,,,EJRF
PRY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,9468.000000000,-2222.000000000,,,,,,,,,,EJRF
PRY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-2222.000000000,103049.000000000,-2222.000000000,,,,,,,,,,EJRF
PRY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,206695.000000000,-2222.000000000,,,,,,,,,,EJRF
PRY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,-2222.000000000,117194.000000000,-2222.000000000,,,,,,,,,,EJRF
PRY,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,-2222.000000000,89501.000000000,-2222.000000000,,,,,,,,,,EJRF
ROU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
ROU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,,,,,,,,,,,,,EJRF
ROU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,,,,,,,,,,,,,EJRF
ROU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,,,,,,,,,,,,,EJRF
ROU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
ROU,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,,,,,,,,,,,,,EJRF
VCT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,,,,,,,,,,,,EJRF
VCT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-4444.000000000,-4444.000000000,,,,,,,,,,,EJRF
VCT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-4444.000000000,-4444.000000000,,,,,,,,,,,EJRF
VCT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-4444.000000000,0.000000000,,,,,,,,,,,EJRF
VCT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,,,,,,,,,,,EJRF
VCT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,,,,,,,,,,,,,EJRF
VCT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,,,,,,,,,,,,,EJRF
VCT,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,,,,,,,,,,,,,EJRF
SEN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SEN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,657571.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SEN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-2222.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SEN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,OTHER_GROUPS,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
SEN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,TOTAL,-2222.000000000,-4444.000000000,-2222.000000000,,,,,,,,,,EJRF
SEN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,FEMALE,2418757.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SEN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,MALE,2333331.000000000,-2222.000000000,-2222.000000000,,,,,,,,,,EJRF
SEN,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,1054634.000000000,187.000000000,-2222.000000000,,,,,,,,,,EJRF
SYC,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ELDERLY,,-4444.000000000,,,,,,,,,,,EJRF
SYC,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_ADULTS_CHRONIC,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
SYC,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,PW,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
SYC,2024,,ADMIN,COVID19,NOT_COLLECTED,NOT_COLLECTED,POLICY_RECOMMENDATION_HCW,-4444.000000000,-4444.000000000,-4444.000000000,,,,,,,,,,EJRF
