COUNTRY,YEAR,REPORTING_PERIOD,SOURCE,VACCINE_TYPE,GENDER,AGEGROUP,CUSTOM_AGEGROUP,AGEGROUP_CUSTOM_CLEAN,TOTAL_POP,TARGET_POP,TARGET_GROUP,NUMBER_TARGET,N_VACC_DOSE1,N_VACC_LAST_DOSE,N_VACC_BOOSTER_DOSE,N_VACC_BOOSTER_DOSE_2,N_VACC_UNKNOWN,N_VACC_TOTAL_DOSES,COMMENTS,WEBINCLUDED
LUX,2022,11,TESSY,MOC-SBOOB1-2,,15_17_YEARS,,,,,,19970,0,0,0,0,0,,,True
ITA,2022,11,TESSY,MOC-SBOOB1-2,,LT_60_YEARS,,,,,,0,15,50,2360,12504,0,,,False
ALB,2022,11,TESSY,PFI-CBOOB1-2,,50_59_YEARS,,,,,,-4444,6,65,1947,1912,0,,,True
NOR,2022,11,TESSY,MOC-SBOOB1-2,,GTEQ_80_YEARS,,,,,,230710,0,0,19,285,0,,,True
LVA,2022,11,TESSY,UNKNOWN,,5_TO_9_YEARS,,,,,,99627,8,22,7,0,0,,,True
EST,2022,11,TESSY,MOC-SBOOB1-2,,LT_18_YEARS,,,,,,257044,0,0,10,3,0,,,True
CZE,2022,11,TESSY,MOC-SBOOB1-2,,50_59_YEARS,,,,,,1428405,0,0,3,5,0,,,True
EST,2022,11,TESSY,MOC-SBOOB1-2,,25_49_YEARS,,,,,,460829,2,4,53,180,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-2,,15_17_YEARS,,,,,,54269,13,10,49,1,0,,,True
NOR,2022,11,TESSY,MOC-SBOOB1-2,,70_79_YEARS,,,,,,435834,0,0,34,614,0,,,True
LVA,2022,11,TESSY,MOC-SBOOB1-1,,GTEQ_60_YEARS,,,,,,241651,132,121,1876,16421,0,,,False
EST,2022,11,TESSY,MOC-SBOOB1-2,,50_59_YEARS,,,,,,171453,0,1,18,64,0,,,True
LVA,2022,11,TESSY,MOC-SBOOB1-1,,70_79_YEARS,,,,,,170557,37,38,688,6845,0,,,True
LVA,2022,11,TESSY,UNKNOWN,,15_17_YEARS,,,,,,54269,4,7,21,2,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-1,,,,,,,RES_LONG_TERM,12293,137,54,312,1272,0,,,
BLR,2022,11,TESSY,UNKNOWN,,,,,,7255478,,,12913,12912,0,27016,0,,,
IRL,2022,11,TESSY,MOC-MRNA-1273-1,,5_TO_9_YEARS,,,,,,346162,1,0,0,0,0,,,True
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,LT_18_YEARS,,,,,,1542621,0,0,1,1,0,,,False
LVA,2022,11,TESSY,PFI-CBOOB1-1,,25_49_YEARS,,,,,,639712,166,213,1692,4360,0,,,True
LVA,2022,11,TESSY,UNKNOWN,,,,,,,RES_LONG_TERM,12293,14,8,43,236,0,,,
PRT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,70_79_YEARS,,,,,,981649,0,0,0,14,0,,,True
PRT,2022,11,TESSY,PFI-CBOOB1-2,,UNKNOWN,,,,,,-4444,1,0,1,0,2,,,True
EST,2022,11,TESSY,MOC-SBOOB1-2,,GTEQ_80_YEARS,,,,,,77445,0,1,5,58,0,,,True
LVA,2022,11,TESSY,UNKNOWN,,25_49_YEARS,,,,,,639712,47,52,312,489,0,,,True
LUX,2022,11,TESSY,MOC-SBOOB1-2,,70_79_YEARS,,,,,,40512,0,0,0,0,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-1,,LT_60_YEARS,,,,,,639712,271,309,2764,7139,0,,,False
LVA,2022,11,TESSY,PFI-CBOOB1-1,,60_69_YEARS,,,,,,241651,48,51,762,4014,0,,,True
ITA,2022,11,TESSY,MOC-SBOOB1-2,,18_24_YEARS,,,,,,0,2,6,320,760,0,,,True
ITA,2022,11,TESSY,MOC-SBOOB1-2,,70_79_YEARS,,,,,,0,5,8,446,10742,0,,,True
LVA,2022,11,TESSY,UNKNOWN,,50_59_YEARS,,,,,,265997,10,14,117,387,1,,,True
ALB,2022,11,TESSY,PFI-CBOOB1-2,,18_24_YEARS,,,,,,-4444,365,383,704,232,0,,,True
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,25_49_YEARS,,,,,,3006228,1,1,1,62,0,,,True
LUX,2022,11,TESSY,MOC-SBOOB1-2,,10_TO_14_YEARS,,,,,,34177,0,0,0,0,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-1,,LT_18_YEARS,,,,,,359457,58,62,309,16,0,,,False
LVA,2022,11,TESSY,UNKNOWN,,,,,,1548218,,,106,111,806,3070,4,,,
ALB,2022,11,TESSY,PFI-CBOOB1-2,,GTEQ_80_YEARS,,,,,,-4444,0,0,735,808,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-1,,15_17_YEARS,,,,,,54269,19,21,173,12,0,,,True
LVA,2022,11,TESSY,MOC-SBOOB1-1,,GTEQ_80_YEARS,,,,,,111052,56,30,489,4179,0,,,True
LVA,2022,11,TESSY,MOC-SBOOB1-1,,18_24_YEARS,,,,,,119249,5,5,70,140,0,,,True
ALB,2022,11,TESSY,PFI-CBOOB1-2,,60_69_YEARS,,,,,,-4444,0,9,1830,2041,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-2,,LT_5_YEARS,,,,,,103060,0,0,1,0,0,,,True
CZE,2022,11,TESSY,MOC-SBOOB1-2,,GTEQ_60_YEARS,,,,,,1714950,1,0,1,6,0,,,False
CZE,2022,11,TESSY,MOC-SBOOB1-2,,LT_60_YEARS,,,,,,3782834,2,2,9,19,0,,,False
PRT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,60_69_YEARS,,,,,,1299674,0,0,3,15,0,,,True
ITA,2022,11,TESSY,MOC-SBOOB1-2,,LT_18_YEARS,,,,,,0,0,6,249,241,0,,,True
CZE,2022,11,TESSY,MOC-SBOOB1-2,,,,,,,HW,354319,0,0,0,1,0,,,
LUX,2022,11,TESSY,MOC-SBOOB1-2,,5_TO_9_YEARS,,,,,,34771,0,0,0,0,0,,,True
ALB,2022,11,TESSY,PFI-CBOOB1-2,,25_49_YEARS,,,,,,-4444,106,100,3734,1972,0,,,True
LUX,2022,11,TESSY,MOC-SBOOB1-2,,GTEQ_80_YEARS,,,,,,25405,0,0,0,0,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-2,,GTEQ_80_YEARS,,,,,,111052,19,26,135,712,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-1,,,,,,1548218,,,425,442,4584,18297,0,,,
ALB,2022,11,TESSY,PFI-CBOOB1-2,,UNKNOWN,,,,,,-4444,0,0,0,0,0,,,True
LUX,2022,11,TESSY,MOC-SBOOB1-2,,25_49_YEARS,,,,,,246548,0,0,0,0,0,,,True
LVA,2022,11,TESSY,MOC-SBOOB1-1,,50_59_YEARS,,,,,,265997,23,28,458,2543,0,,,True
LVA,2022,11,TESSY,UNKNOWN,,LT_60_YEARS,,,,,,758961,69,77,487,910,1,,,False
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,LT_5_YEARS,,,,,,435835,0,0,0,0,0,,,True
ITA,2022,11,TESSY,MOC-SBOOB1-2,,60_69_YEARS,,,,,,0,3,4,740,10071,0,,,True
NOR,2022,11,TESSY,MOC-SBOOB1-2,,GTEQ_60_YEARS,,,,,,1249039,0,1,143,2955,0,,,False
ALB,2022,11,TESSY,PFI-CBOOB1-2,,LT_18_YEARS,,,,,,-4444,0,0,155,193,0,,,False
LUX,2022,11,TESSY,MOC-SBOOB1-2,,50_59_YEARS,,,,,,92003,0,0,0,0,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-2,,,,,,,HW,35684,4,5,81,648,1,,,
LVA,2022,11,TESSY,PFI-CBOOB1-2,,LT_18_YEARS,,,,,,359457,18,16,72,2,0,,,False
LVA,2022,11,TESSY,PFI-CBOOB1-1,,50_59_YEARS,,,,,,265997,62,47,630,2298,0,,,True
UZB,2022,11,TESSY,JAP-AD26-COV-2.5-1,,,,,,-4444,,,1730,0,7339,67482,0,,,
ITA,2022,11,TESSY,MOC-SBOOB1-2,,50_59_YEARS,,,,,,0,4,9,598,5540,0,,,True
LVA,2022,11,TESSY,MOC-SBOOB1-1,,,,,,,RES_LONG_TERM,12293,87,51,554,2014,0,,,
LVA,2022,11,TESSY,UNKNOWN,,18_24_YEARS,,,,,,119249,12,11,58,34,0,,,True
LUX,2022,11,TESSY,MOC-SBOOB1-2,,60_69_YEARS,,,,,,66057,0,0,0,0,0,,,True
NOR,2022,11,TESSY,MOC-SBOOB1-2,,60_69_YEARS,,,,,,582495,0,1,90,2056,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-1,,LT_5_YEARS,,,,,,103060,1,0,2,0,0,,,True
EST,2022,11,TESSY,MOC-SBOOB1-2,,70_79_YEARS,,,,,,111342,0,0,5,68,0,,,True
ALB,2022,11,TESSY,PFI-CBOOB1-2,,,,,,,HW,28000,0,0,0,0,0,,,
LVA,2022,11,TESSY,PFI-CBOOB1-2,,10_TO_14_YEARS,,,,,,102501,5,6,22,1,0,,,True
EST,2022,11,TESSY,MOC-SBOOB1-2,,18_24_YEARS,,,,,,87626,1,1,12,17,0,,,True
ITA,2022,11,TESSY,MOC-SBOOB1-2,,GTEQ_80_YEARS,,,,,,0,6,11,275,6308,0,,,True
EST,2022,11,TESSY,MOC-SBOOB1-2,,60_69_YEARS,,,,,,163237,0,0,13,115,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-1,,10_TO_14_YEARS,,,,,,102501,38,41,134,4,0,,,True
ALB,2022,11,TESSY,PFI-CBOOB1-2,,LT_60_YEARS,,,,,,0,477,548,6385,4116,0,,,False
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,GTEQ_80_YEARS,,,,,,474047,0,0,0,3,0,,,True
ITA,2022,11,TESSY,MOC-SBOOB1-2,,,,,,,RES_LONG_TERM,0,0,0,0,0,4742,,,
UZB,2022,11,TESSY,JAP-AD26-COV-2.5-1,,LT_18_YEARS,,,,,,-4444,0,0,0,0,0,,,False
LVA,2022,11,TESSY,PFI-CBOOB1-1,,GTEQ_80_YEARS,,,,,,111052,64,55,456,2869,0,,,True
LVA,2022,11,TESSY,MOC-SBOOB1-1,,25_49_YEARS,,,,,,639712,54,61,813,3304,0,,,True
PRT,2022,11,TESSY,NOV-COVAX-1,,15_17_YEARS,,,,,,320065,0,0,3,0,0,,,True
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,18_24_YEARS,,,,,,696064,1,0,1,6,0,,,True
LVA,2022,11,TESSY,MOC-SBOOB1-1,,,,,,,HW,35684,8,16,114,1120,0,,,
LVA,2022,11,TESSY,MOC-SBOOB1-1,,LT_18_YEARS,,,,,,359457,4,1,29,1,0,,,False
LVA,2022,11,TESSY,PFI-CBOOB1-2,,,,,,,RES_LONG_TERM,12293,29,48,124,586,0,,,
FRA,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,,,,,52780048,,,294,237,510,3379,0,,,
LVA,2022,11,TESSY,UNKNOWN,,GTEQ_60_YEARS,,,,,,111052,37,34,319,2160,3,,,False
EST,2022,11,TESSY,MOC-SBOOB1-2,,GTEQ_60_YEARS,,,,,,352024,0,1,23,241,0,,,False
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,50_59_YEARS,,,,,,1396889,0,0,1,29,0,,,True
UZB,2022,11,TESSY,JAP-AD26-COV-2.5-1,,GTEQ_60_YEARS,,,,,,-4444,86,0,534,1845,0,,,True
PRT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,LT_60_YEARS,,,,,,1485319,1,1,12,26,0,,,False
LVA,2022,11,TESSY,MOC-SBOOB1-1,,15_17_YEARS,,,,,,54269,0,0,15,1,0,,,True
LVA,2022,11,TESSY,UNKNOWN,,GTEQ_80_YEARS,,,,,,111052,12,8,84,588,0,,,True
LVA,2022,11,TESSY,UNKNOWN,,70_79_YEARS,,,,,,170557,15,10,101,865,2,,,True
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,70_79_YEARS,,,,,,769199,0,0,2,16,0,,,True
PRT,2022,11,TESSY,NOV-COVAX-1,,LT_5_YEARS,,,,,,436202,4,3,1,1,0,,,True
NOR,2022,11,TESSY,MOC-SBOOB1-2,,50_59_YEARS,,,,,,703830,0,0,141,1917,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-2,,18_24_YEARS,,,,,,119249,36,36,142,115,1,,,True
LVA,2022,11,TESSY,MOC-SBOOB1-1,,10_TO_14_YEARS,,,,,,102501,4,1,14,0,0,,,True
PRT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,25_49_YEARS,,,,,,3360653,0,0,9,13,0,,,True
PRT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,,,,,8578859,,,1,1,15,57,0,,,
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,60_69_YEARS,,,,,,1016016,0,0,2,14,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-1,,70_79_YEARS,,,,,,170557,42,27,602,4275,0,,,True
LUX,2022,11,TESSY,MOC-SBOOB1-2,,,,,,,HW,16477,0,0,0,0,0,,,
CZE,2022,11,TESSY,MOC-SBOOB1-2,,70_79_YEARS,,,,,,1088825,0,0,1,3,0,,,True
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,10_TO_14_YEARS,,,,,,421998,0,0,0,0,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-1,,18_24_YEARS,,,,,,119249,43,49,442,481,0,,,True
LUX,2022,11,TESSY,MOC-SBOOB1-2,,LT_60_YEARS,,,,,,390780,0,0,0,0,0,,,False
LVA,2022,11,TESSY,UNKNOWN,,10_TO_14_YEARS,,,,,,102501,3,15,13,0,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-2,,25_49_YEARS,,,,,,639712,72,106,586,1577,1,,,True
ITA,2022,11,TESSY,MOC-SBOOB1-2,,25_49_YEARS,,,,,,0,9,35,1442,6204,0,,,True
LUX,2022,11,TESSY,MOC-SBOOB1-2,,GTEQ_60_YEARS,,,,,,131974,0,0,0,0,0,,,False
LVA,2022,11,TESSY,PFI-CBOOB1-2,,,,,,1548218,,,159,224,1411,5377,2,,,
CZE,2022,11,TESSY,MOC-SBOOB1-2,,,,,,8732040,,,3,2,10,25,0,,,
NOR,2022,11,TESSY,MOC-SBOOB1-2,,,,,,4248972,,,0,1,747,6606,0,,,
NOR,2022,11,TESSY,MOC-SBOOB1-2,,,,,,,HW,-4444,0,0,7,75,0,,,
LVA,2022,11,TESSY,PFI-CBOOB1-2,,70_79_YEARS,,,,,,170557,6,15,156,1038,0,,,True
LVA,2022,11,TESSY,UNKNOWN,,60_69_YEARS,,,,,,241651,10,16,134,707,1,,,True
ITA,2022,11,TESSY,MOC-SBOOB1-2,,GTEQ_60_YEARS,,,,,,0,14,23,1461,27121,0,,,False
LVA,2022,11,TESSY,PFI-CBOOB1-2,,GTEQ_60_YEARS,,,,,,352703,39,61,497,2920,0,,,False
ALB,2022,11,TESSY,PFI-CBOOB1-2,,,,,,-4444,,,477,557,9950,8743,0,,,
LVA,2022,11,TESSY,MOC-SBOOB1-1,,,,,,1548218,,,214,215,3217,22408,0,,,
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,,,,,7358443,,,2,1,7,130,0,,,
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,LT_60_YEARS,,,,,,5099181,2,1,3,97,0,,,False
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,15_17_YEARS,,,,,,259561,0,0,1,1,0,,,True
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,5_TO_9_YEARS,,,,,,425227,0,0,0,0,0,,,True
NOR,2022,11,TESSY,MOC-SBOOB1-2,,18_24_YEARS,,,,,,470970,0,0,8,7,0,,,True
ITA,2022,11,TESSY,MOC-SBOOB1-2,,,,,,,HW,0,0,0,0,0,1466,,,
LVA,2022,11,TESSY,PFI-CBOOB1-2,,60_69_YEARS,,,,,,241651,14,20,206,1170,0,,,True
EST,2022,11,TESSY,MOC-SBOOB1-2,,LT_60_YEARS,,,,,,719908,3,6,83,261,0,,,False
LVA,2022,11,TESSY,PFI-CBOOB1-2,,LT_60_YEARS,,,,,,1024958,120,163,914,2457,2,,,False
NOR,2022,11,TESSY,MOC-SBOOB1-2,,25_49_YEARS,,,,,,1825133,0,0,455,1727,0,,,True
LUX,2022,11,TESSY,MOC-SBOOB1-2,,,,,,,RES_LONG_TERM,6038,0,0,0,0,0,,,
LUX,2022,11,TESSY,MOC-SBOOB1-2,,18_24_YEARS,,,,,,52229,0,0,0,0,0,,,True
ALB,2022,11,TESSY,PFI-CBOOB1-2,,,,,,,RES_LONG_TERM,3800,0,0,0,0,0,,,
LUX,2022,11,TESSY,MOC-SBOOB1-2,,LT_18_YEARS,,,,,,88918,0,0,0,0,0,,,False
ALB,2022,11,TESSY,PFI-CBOOB1-2,,GTEQ_60_YEARS,,,,,,0,0,9,3567,4627,0,,,False
LVA,2022,11,TESSY,UNKNOWN,,LT_18_YEARS,,,,,,359457,16,44,41,2,0,,,True
AUT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,GTEQ_60_YEARS,,,,,,2259262,0,0,4,33,0,,,False
ITA,2022,11,TESSY,MOC-SBOOB1-2,,,,,,0,,,29,73,3821,39625,0,,,
CZE,2022,11,TESSY,MOC-SBOOB1-2,,25_49_YEARS,,,,,,3782834,2,2,5,13,0,,,True
LVA,2022,11,TESSY,MOC-SBOOB1-1,,60_69_YEARS,,,,,,241651,39,53,699,5397,0,,,True
LVA,2022,11,TESSY,PFI-CBOOB1-1,,GTEQ_60_YEARS,,,,,,241651,154,133,1820,11158,0,,,False
UZB,2022,11,TESSY,JAP-AD26-COV-2.5-1,,,,,,,HW,-4444,6,0,355,1655,0,,,
UZB,2022,11,TESSY,JAP-AD26-COV-2.5-1,,LT_60_YEARS,,,,,,-4444,1638,0,6450,63982,0,,,True
EST,2022,11,TESSY,MOC-SBOOB1-2,,,,,,1071932,,,3,7,106,502,0,,,
LVA,2022,11,TESSY,PFI-CBOOB1-2,,50_59_YEARS,,,,,,265997,12,21,186,765,0,,,True
PRT,2022,11,TESSY,SPG-SARS-COV2-SU-R1,,GTEQ_60_YEARS,,,,,,1299674,0,0,3,31,0,,,False
ALB,2022,11,TESSY,PFI-CBOOB1-2,,70_79_YEARS,,,,,,-4444,0,0,1002,1778,0,,,True
